price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,zipcode,lat,long,sqft_living15,sqft_lot15,sale_year,sale_month,house_age,is_renovated,log_price
227950,3,1.5,1670,8230,1.0,0,0,5,7,1670,0,98001,47.2613,-122.255,2077,4910,2014,9,60,0,12.336885972558923
416286,3,2.5,1408,989,3.0,0,0,3,8,1408,0,98115,47.6856,-122.315,1408,1342,2014,5,9,0,12.939130205215296
710000,6,3.5,3830,68825,2.0,0,0,3,9,3830,0,98027,47.4574,-122.003,2410,68825,2015,2,20,0,13.47302165746721
560000,4,1.0,1360,5814,1.5,0,0,2,6,1360,0,98122,47.6038,-122.314,1010,5814,2014,10,114,0,13.235693848424024
270000,4,2.25,1900,8600,1.0,0,0,4,8,1900,0,98023,47.3102,-122.381,2120,8000,2014,6,39,0,12.506180941677357
380000,3,1.5,1540,8400,1.0,0,0,5,7,1540,0,98056,47.5237,-122.199,1690,7689,2014,9,46,0,12.847929163278053
490000,4,2.25,2090,10869,2.0,0,0,3,8,2090,0,98033,47.6715,-122.164,1800,17788,2014,9,44,0,13.102162710901053
458000,2,1.75,990,5850,1.0,0,0,4,6,990,0,98125,47.7132,-122.321,840,6110,2014,9,72,0,13.034626646500051
265000,3,1.0,1080,4930,1.0,0,0,3,6,1080,0,98126,47.5209,-122.374,1100,5950,2014,12,64,0,12.487488878546145
735000,4,2.5,2820,6180,2.0,0,0,3,9,2050,770,98118,47.5529,-122.281,1390,4635,2014,6,1,0,13.507627138738266
280000,7,2.5,1940,5458,2.0,0,0,3,7,1940,0,98092,47.3191,-122.177,1710,5688,2014,6,20,0,12.54254845357358
620000,4,2.5,2580,7465,2.0,0,0,3,8,2580,0,98074,47.6319,-122.022,2350,7596,2014,12,21,0,13.3374763699232
464000,5,2.0,2000,3000,1.5,0,0,3,6,1200,800,98122,47.6028,-122.298,1330,4000,2015,3,84,0,13.047641986378483
775000,3,1.75,1640,18730,1.5,0,0,4,7,1640,0,98004,47.5975,-122.196,1670,12154,2014,8,68,0,13.560619598657233
435000,4,2.75,2110,8751,1.0,0,0,3,7,1510,600,98011,47.7617,-122.215,1660,10295,2014,6,52,0,12.983103608918753
240000,4,2.25,1720,8300,1.0,0,0,4,8,1720,0,98023,47.3192,-122.385,2010,8000,2014,5,41,0,12.388398368982115
513000,3,2.25,1500,1312,3.0,0,0,3,8,1500,0,98103,47.6534,-122.346,1500,1282,2014,8,7,0,13.148033073468746
295000,3,2.25,1330,7200,1.0,0,0,3,7,900,430,98146,47.5102,-122.364,1380,9570,2014,10,40,0,12.59473402514672
407500,3,2.5,1930,10460,2.0,0,0,3,8,1930,0,98059,47.4938,-122.161,2290,8228,2014,5,18,0,12.917798665647773
446000,4,2.5,1530,8375,1.0,0,0,3,7,1020,510,98034,47.7174,-122.236,1650,9794,2014,8,40,0,13.008076473152155
349950,4,2.5,1820,3134,2.0,0,0,3,7,1820,0,98019,47.7351,-121.985,1820,3751,2014,9,15,0,12.765548423664681
280000,3,1.0,980,7480,1.0,0,0,3,6,830,150,98106,47.5206,-122.363,1140,7480,2014,12,66,0,12.54254845357358
240000,4,2.0,1750,7800,1.0,0,0,4,6,1750,0,98166,47.4791,-122.347,1270,7800,2015,2,71,0,12.388398368982115
207000,3,2.5,1520,2550,2.0,0,0,3,7,1520,0,98108,47.5245,-122.33,1460,2550,2014,9,9,0,12.240478903153711
646000,4,2.25,2500,8500,1.0,0,0,4,8,1600,900,98006,47.5615,-122.131,2290,8927,2014,6,36,0,13.378556330751158
425000,3,1.0,1280,3200,1.5,0,0,3,7,1280,0,98122,47.6029,-122.307,1320,1676,2014,7,111,0,12.959846800844963
235000,3,2.5,2350,9051,1.0,0,0,4,8,1570,780,98023,47.3126,-122.364,2270,8748,2014,7,48,0,12.367345048436391
975000,5,3.5,5470,35071,2.0,0,0,3,11,4590,880,98005,47.6368,-122.159,3600,35074,2014,11,38,0,13.790193775620484
608000,3,3.5,1660,2298,2.0,0,0,3,8,1260,400,98116,47.5809,-122.403,1500,2198,2015,3,6,0,13.317931805683793
343000,2,1.5,1100,1228,2.0,0,0,3,7,900,200,98118,47.5538,-122.282,1340,1380,2015,3,8,0,12.745488641595722
240000,4,2.0,1790,14690,1.0,0,1,4,7,1670,120,98198,47.3965,-122.321,2440,10664,2014,6,54,0,12.388398368982115
287000,3,2.0,1300,11374,1.5,0,0,5,7,1300,0,98168,47.4839,-122.302,1480,9670,2014,6,81,0,12.567240979056246
534950,3,2.25,2130,12286,2.0,0,0,3,8,2130,0,98052,47.6471,-122.114,2130,10158,2014,8,37,0,13.189930432898588
525000,5,2.5,2630,9216,2.0,0,0,3,8,2630,0,98019,47.7379,-121.966,2020,4980,2014,5,11,0,13.171155446333852
289000,3,1.75,1580,9750,1.0,0,0,5,7,1580,0,98148,47.427,-122.331,1460,9750,2014,11,60,0,12.574185427296195
1695000,2,2.25,3170,3000,2.0,0,2,5,10,1990,1180,98109,47.6291,-122.351,2980,5061,2014,6,114,0,14.343193888767015
788000,5,2.25,2910,9454,1.0,0,1,3,8,1910,1000,98005,47.5871,-122.173,2400,10690,2014,10,42,0,13.577254637874743
375000,2,1.5,1160,1648,2.0,0,0,3,7,1160,0,98144,47.5916,-122.293,1458,2351,2014,8,12,0,12.834683971615659
335000,4,2.25,2030,13500,1.0,0,0,3,7,1230,800,98059,47.4596,-122.066,1830,13800,2014,6,51,0,12.721888795877375
397000,2,1.0,1030,12350,1.5,0,0,3,7,1030,0,98115,47.6984,-122.324,1790,6900,2015,2,73,0,12.891694078557842
1067000,6,3.5,4860,11793,2.0,0,0,3,11,3860,1000,98006,47.5521,-122.137,3600,11793,2014,7,16,0,13.880362467490574
280000,3,2.25,1430,7222,2.0,0,0,3,7,1430,0,98056,47.5112,-122.19,1430,7220,2014,12,21,0,12.54254845357358
1480000,4,2.25,3920,7200,2.0,0,0,3,10,3120,800,98144,47.5731,-122.284,3400,7200,2014,7,86,0,14.207553321415745
715000,4,1.0,2000,4800,2.0,0,0,4,7,2000,0,98103,47.6583,-122.351,1260,1452,2015,1,104,0,13.480039220276565
715000,3,2.5,2890,7027,2.0,0,0,3,8,2890,0,98074,47.6111,-122.009,2890,7197,2014,9,10,0,13.480039220276565
388000,3,1.75,1760,9277,1.0,0,0,4,7,1760,0,98146,47.4977,-122.358,1760,7650,2015,1,53,0,12.868763195921677
311000,5,3.0,2020,5917,1.0,0,0,3,7,1220,800,98108,47.5482,-122.294,2130,5529,2014,10,21,0,12.647551406590285
735000,3,1.75,2250,11520,1.0,0,1,3,8,2250,0,98028,47.7619,-122.268,2730,12445,2015,4,59,0,13.507627138738266
315000,3,2.0,1220,14645,1.0,0,0,3,6,1220,0,98059,47.4842,-122.117,1980,24960,2015,4,45,0,12.660331092405906
271000,4,1.75,1710,7200,1.0,0,0,5,7,910,800,98031,47.3967,-122.174,1730,7200,2014,12,39,0,12.509877789891931
424950,4,3.25,3266,5398,2.0,0,0,3,8,3266,0,98023,47.2975,-122.35,3087,5152,2014,11,0,0,12.95972914714203
785000,4,2.5,3300,10514,2.0,0,0,3,10,3300,0,98074,47.6323,-122.036,2820,11462,2015,2,31,0,13.573440270649085
1395000,4,3.5,3560,16782,2.0,0,0,3,10,2560,1000,98040,47.5569,-122.225,3100,18047,2014,8,0,0,14.148405690083225
490000,3,2.25,2330,3600,1.5,0,0,3,8,2330,0,98074,47.631,-122.061,2050,4275,2015,4,44,0,13.102162710901053
528000,4,1.75,1860,9750,1.0,0,0,3,7,1460,400,98034,47.7097,-122.202,1900,8913,2015,4,46,0,13.176853456625999
290000,3,1.0,1210,33919,1.0,0,0,3,7,1210,0,98058,47.4375,-122.184,1640,14910,2014,9,60,0,12.577639650232573
405100,4,2.0,1580,7300,1.0,0,0,4,7,1580,0,98155,47.7598,-122.328,1180,9450,2015,5,60,0,12.911891697714024
480000,3,1.0,1160,8800,1.0,0,0,4,7,1160,0,98008,47.6112,-122.128,1750,8400,2014,12,55,0,13.081543466215237
150000,2,1.0,850,54000,1.5,0,0,1,4,850,0,98023,47.2959,-122.377,1550,14440,2014,7,64,0,11.918397239722838
577000,2,1.75,1620,4879,1.0,0,0,3,7,1040,580,98116,47.5703,-122.385,1500,5000,2014,8,90,1,13.265599278590988
1925000,3,4.5,3950,6134,2.0,0,3,3,11,2880,1070,98199,47.6413,-122.405,3050,5281,2014,12,16,0,14.470437045184406
395300,3,1.5,1120,7000,1.0,0,0,3,7,1120,0,98007,47.5987,-122.146,1470,7950,2014,5,59,0,12.887402779005837
253000,3,1.0,1400,9750,1.0,0,0,3,7,1400,0,98198,47.3862,-122.304,1640,8050,2014,7,46,1,12.441148720271016
435000,3,1.0,1050,5500,1.0,0,0,3,6,930,120,98126,47.5402,-122.38,1410,5834,2014,8,94,0,12.983103608918753
470000,5,1.75,2030,12342,2.0,0,0,4,7,2030,0,98052,47.6417,-122.109,2500,9433,2014,8,72,0,13.060490101343552
272000,1,0.75,1040,6034,1.0,0,1,3,7,580,460,98178,47.5078,-122.251,1560,5650,2015,1,24,0,12.513561021741964
400000,4,2.0,1560,8250,1.0,0,0,3,8,1320,240,98177,47.7565,-122.358,1870,8258,2015,2,51,0,12.899222326086994
449950,3,2.25,1540,1270,3.0,0,0,3,7,1540,0,98103,47.6935,-122.341,1230,1454,2014,10,0,0,13.016893966928787
400000,1,1.0,1390,60984,1.0,0,0,3,6,1390,0,98019,47.7652,-121.903,1620,24225,2014,10,54,0,12.899222326086994
399950,3,1.0,1470,7930,1.0,0,0,3,7,1070,400,98177,47.7013,-122.368,1440,8100,2014,8,64,0,12.899097318586382
1250000,4,3.25,3160,5000,2.0,0,0,5,9,2360,800,98105,47.6597,-122.274,2220,4000,2014,8,49,0,14.038654909278163
850000,4,2.5,2900,9972,2.0,0,0,3,9,2900,0,98006,47.5536,-122.121,2901,8567,2014,9,21,0,13.652992804936396
950000,4,2.25,2770,5320,2.0,0,1,3,9,2440,330,98136,47.5283,-122.385,2100,6011,2015,4,2,0,13.76421831620775
392500,3,1.0,930,6572,1.0,0,0,3,7,930,0,98115,47.6889,-122.301,960,5840,2015,4,63,0,12.880294363972055
555000,4,1.75,2350,6200,1.5,0,0,4,7,1410,940,98116,47.559,-122.397,1800,6150,2014,12,68,0,13.22672519452875
369946,3,2.5,2420,4725,2.0,0,0,3,8,2420,0,98038,47.371,-122.018,2370,4200,2014,9,0,0,12.821115031116872
360000,3,2.0,1630,10723,1.0,0,0,5,7,1630,0,98059,47.4898,-122.133,1450,10723,2014,7,55,0,12.793862088206213
425000,3,1.0,1320,7076,1.0,0,0,4,7,1320,0,98008,47.6131,-122.123,1510,9000,2014,8,55,0,12.959846800844963
575000,2,1.0,1510,4032,1.5,0,0,3,8,1310,200,98199,47.6371,-122.393,1700,4042,2014,6,79,0,13.26212705890841
459000,3,1.75,1620,7330,1.0,0,0,4,7,1090,530,98034,47.7148,-122.213,1380,7191,2014,6,40,0,13.036807667689546
449000,4,1.75,2350,54450,1.0,0,0,4,7,1250,1100,98027,47.4816,-122.005,2180,50529,2015,3,44,0,13.014780393893403
294000,5,2.75,2300,7600,1.0,0,0,4,7,1400,900,98023,47.3084,-122.372,1750,8500,2014,10,45,0,12.591338447675579
168500,3,1.0,1100,10125,1.0,0,0,3,7,1100,0,98042,47.367,-122.107,1570,10650,2014,5,45,0,12.034696963475044
303000,4,2.5,2100,6783,2.0,0,0,3,8,2100,0,98042,47.3504,-122.141,2100,6192,2014,8,11,0,12.621491384816093
2479000,5,3.75,6810,7500,2.5,0,0,3,13,6110,700,98102,47.6285,-122.322,2660,7500,2015,3,93,0,14.72336621440571
340000,3,2.5,2240,6000,2.0,0,0,3,8,2240,0,98059,47.4837,-122.138,2400,6000,2015,2,12,0,12.73670383776449
525000,3,1.5,1940,5625,1.0,0,0,4,7,1440,500,98117,47.6818,-122.388,1460,5500,2015,3,74,0,13.171155446333852
300000,2,1.0,1100,4010,1.5,0,0,5,6,1100,0,98106,47.5296,-122.351,980,4501,2014,11,94,0,12.611541086966115
517500,3,1.0,1190,7000,1.0,0,0,3,7,1190,0,98199,47.6453,-122.403,1350,7000,2014,11,71,0,13.156766736486944
212625,2,1.0,960,5000,1.0,0,0,3,6,960,0,98126,47.5188,-122.372,930,5000,2015,3,64,0,12.267290032802917
399000,3,2.5,1800,3300,2.0,0,0,3,7,1690,110,98118,47.5491,-122.276,1570,3902,2014,10,10,0,12.896719202134523
326188,3,1.0,1300,8800,1.0,0,0,3,7,1300,0,98053,47.64,-121.966,1600,12210,2014,8,37,0,12.6952322469573
1070000,4,2.5,3270,35445,2.0,0,0,3,11,3270,0,98006,47.548,-122.121,4180,32130,2014,6,25,0,13.883170141017091
499000,2,2.5,1320,1157,2.0,0,0,3,8,990,330,98107,47.6689,-122.363,1550,1519,2014,8,0,0,13.120363378739663
280000,3,1.0,1100,5132,1.0,0,0,3,6,840,260,98103,47.7011,-122.336,1280,5132,2014,10,66,0,12.54254845357358
1280000,4,3.5,3010,3600,2.0,0,0,3,9,2370,640,98112,47.6341,-122.284,2650,4200,2014,6,15,0,14.062371417145494
189650,2,1.75,1100,7600,1.0,0,0,3,6,1100,0,98198,47.4136,-122.318,1230,7350,2014,5,34,0,12.152940819974221
625000,3,2.5,1860,10027,2.0,0,0,3,8,1860,0,98033,47.6775,-122.165,1530,9204,2014,12,21,0,13.345508528717259
234950,3,2.0,1430,10850,1.0,0,0,3,7,1430,0,98001,47.2671,-122.233,1610,8015,2014,9,20,0,12.367132260746633
590000,4,2.75,2240,5400,2.0,0,0,4,7,1540,700,98116,47.5785,-122.402,1830,5000,2014,9,74,0,13.28787951079572
439000,4,2.0,1800,5465,1.0,0,0,3,7,900,900,98118,47.561,-122.272,1400,5400,2015,1,73,0,12.992256969959042
530100,3,1.0,1540,3399,1.5,0,0,3,7,1200,340,98117,47.6853,-122.359,1500,3914,2014,6,88,0,13.18082283341064
498000,3,2.5,1620,2640,2.0,0,0,4,7,1620,0,98122,47.6036,-122.305,1370,3840,2014,7,114,1,13.118357364036902
680000,4,2.75,3310,50951,2.0,0,0,3,9,3310,0,98077,47.7249,-122.027,3230,39340,2014,10,16,0,13.429849547739444
417000,3,1.0,1310,8514,1.0,0,0,4,7,1310,0,98133,47.7502,-122.353,1310,8514,2015,3,62,0,12.940843898859598
386500,3,2.25,2950,8036,1.5,0,0,3,8,1950,1000,98125,47.7239,-122.313,2060,7200,2014,7,51,0,12.864889734328388
325000,3,1.75,2300,6200,1.0,0,0,4,7,1150,1150,98198,47.4176,-122.323,1740,6600,2015,1,45,0,12.691583538230217
479000,3,2.5,1710,8998,2.0,0,0,3,8,1710,0,98052,47.7236,-122.11,1710,9859,2014,10,32,0,13.079457964073546
382495,3,2.5,1760,5390,1.0,0,0,3,8,1760,0,98038,47.3482,-122.042,2310,5117,2014,11,0,0,12.854473474677707
259000,3,1.75,1590,7148,1.0,0,0,3,7,1590,0,98166,47.4713,-122.344,1150,7280,2014,10,62,0,12.464587201678082
733500,3,1.5,2120,4370,1.5,0,0,3,8,2120,0,98122,47.606,-122.307,1960,5120,2014,12,110,0,13.50558423989076
389000,2,1.75,1160,4848,2.0,0,1,4,7,1160,0,98118,47.542,-122.265,1990,7440,2015,1,66,0,12.871337193291367
319950,3,2.5,1700,7000,2.0,0,0,3,7,1700,0,98038,47.3798,-122.025,1950,7000,2015,3,19,0,12.675923138051079
206000,4,2.0,1700,6025,1.0,0,0,3,6,1700,0,98002,47.3029,-122.221,1320,5956,2014,5,36,0,12.235636302128867
630000,4,1.75,1930,10210,1.5,0,2,3,8,1670,260,98125,47.7078,-122.277,2730,6600,2014,10,73,0,13.353476685668044
655000,4,2.25,2420,7725,1.0,0,0,4,8,1890,530,98052,47.6287,-122.093,1740,7944,2015,3,43,0,13.39239204133378
607500,3,1.5,1800,4700,1.0,0,0,3,7,1200,600,98117,47.6858,-122.385,1580,4700,2014,7,73,0,13.317109100286022
533000,3,1.0,1670,4080,1.0,0,0,3,7,1170,500,98115,47.6899,-122.321,1560,4080,2014,5,47,0,13.186278579318829
340000,1,1.0,640,4800,1.0,0,0,3,6,640,0,98136,47.5551,-122.382,1250,2847,2014,9,96,0,12.73670383776449
370000,3,2.5,1780,4050,2.0,0,0,3,7,1780,0,98155,47.7346,-122.308,1571,4976,2014,5,13,0,12.821260987319457
417000,2,1.75,1090,4590,1.0,0,0,4,7,790,300,98105,47.6677,-122.324,1390,4080,2015,2,100,0,12.940843898859598
408200,3,2.5,1800,5761,2.0,0,0,4,7,1800,0,98106,47.5293,-122.363,1800,5952,2014,5,24,0,12.919514979134402
549900,4,3.0,2830,213879,2.0,0,0,4,8,2830,0,98092,47.2925,-122.107,2250,213008,2014,5,27,0,13.217493541006709
535000,2,3.5,2560,5000,1.0,0,0,4,6,1280,1280,98107,47.6681,-122.368,1390,4000,2014,7,70,0,13.190023895035274
325000,3,1.0,1150,7486,1.0,0,0,3,7,1150,0,98034,47.7261,-122.219,1510,7486,2014,9,44,0,12.691583538230217
978000,3,1.5,2390,4000,1.5,0,0,3,9,1690,700,98105,47.6604,-122.28,2350,4000,2014,11,78,0,13.79326597151132
725000,4,3.25,3940,27591,2.0,0,3,3,9,3440,500,98059,47.5157,-122.116,3420,29170,2014,6,14,0,13.493928313146206
225000,3,1.75,1350,9793,1.0,0,0,4,7,1350,0,98022,47.1981,-122.003,1690,8080,2014,8,46,0,12.323860125621126
608000,4,2.5,2690,4736,2.0,0,0,3,7,2690,0,98053,47.6869,-122.036,2690,4791,2014,6,13,0,13.317931805683793
436000,4,1.0,1200,6600,1.5,0,2,3,7,1200,0,98136,47.5372,-122.382,1810,6600,2015,1,107,0,12.985399815906522
1960000,4,4.0,4430,31353,2.0,0,0,3,12,4430,0,98005,47.6422,-122.157,3900,35237,2015,4,17,0,14.488455541410652
525000,3,1.75,1710,7350,1.0,0,0,3,8,1280,430,98033,47.699,-122.167,2100,7560,2014,10,33,0,13.171155446333852
1000000,6,2.75,3600,9675,1.0,0,2,4,9,1940,1660,98040,47.5726,-122.213,2990,9675,2014,8,37,0,13.815511557963774
479000,4,2.5,2050,6705,1.0,0,0,4,7,1230,820,98034,47.7242,-122.217,1610,7292,2015,4,42,0,13.079457964073546
468000,3,1.5,1370,7697,1.0,0,0,3,7,1370,0,98177,47.7153,-122.361,1370,7697,2015,3,76,0,13.056225711649638
650000,4,2.5,2500,6005,2.0,0,0,3,9,2500,0,98033,47.6922,-122.174,2680,7200,2014,9,13,0,13.384729180332174
257500,4,1.5,1360,9323,1.0,0,0,4,7,1360,0,98023,47.3168,-122.401,1180,9611,2014,7,46,0,12.458778882573533
559900,5,3.0,2200,6380,1.0,0,0,3,7,1440,760,98125,47.7033,-122.322,1960,5800,2014,9,27,0,13.23551526136861
899000,4,2.5,4080,10295,2.0,0,0,3,10,4080,0,98075,47.5933,-121.982,3470,10295,2015,4,17,0,13.70903942580019
550000,3,2.5,3070,14400,1.0,0,3,5,9,1720,1350,98198,47.3716,-122.321,2020,18211,2014,12,29,0,13.217675375388819
367999,4,2.75,3430,8000,1.5,0,0,4,8,3430,0,98023,47.3183,-122.382,2090,8000,2015,4,43,0,12.815838217151068
940000,4,1.5,2430,3600,2.5,0,0,3,8,2430,0,98112,47.6351,-122.285,2020,4800,2015,4,35,0,13.753636218075409
245560,2,1.5,1260,9693,1.0,0,0,3,7,1260,0,98177,47.7775,-122.365,1800,9693,2014,12,57,0,12.411300667857624
325000,3,1.0,1600,7500,1.0,0,0,3,7,1600,0,98034,47.7198,-122.182,2050,7200,2014,12,48,0,12.691583538230217
1028000,3,3.0,2800,5800,1.0,0,0,3,9,1580,1220,98199,47.6493,-122.413,2580,5800,2015,3,62,1,13.84312669775942
246900,3,1.5,1370,9800,1.0,0,0,5,7,1370,0,98001,47.3068,-122.27,1370,9800,2015,2,47,0,12.41674272554783
289275,3,2.0,2860,24046,1.0,0,0,3,9,1700,1160,98019,47.7718,-121.904,1460,13648,2014,8,29,0,12.57513652865672
520000,2,1.0,910,5000,1.0,0,0,3,7,910,0,98107,47.6733,-122.37,1050,5000,2014,9,90,0,13.161586013632684
690000,5,3.5,2720,7598,2.0,0,0,3,8,1860,860,98115,47.6931,-122.283,2430,7728,2014,6,21,0,13.444448325847754
413252,3,0.75,1110,3960,1.0,0,0,3,7,1110,0,98117,47.6834,-122.366,1610,5530,2015,3,64,0,12.931815275185052
250000,4,1.75,1510,5500,1.5,0,0,3,7,1510,0,98106,47.535,-122.359,1320,6431,2014,10,94,0,12.429220196836383
692500,6,1.75,2230,10080,1.0,0,0,3,7,1390,840,98034,47.7089,-122.201,2110,8475,2015,3,46,0,13.44806496108591
199950,2,1.0,700,5200,1.0,0,0,5,5,700,0,98056,47.4924,-122.174,970,5200,2014,8,62,0,12.20582761551277
925000,3,3.25,2610,4500,1.5,0,0,4,9,1660,950,98103,47.6701,-122.339,2110,4500,2014,7,105,0,13.73755009757506
775000,4,2.5,3060,6826,2.0,0,0,3,9,3060,0,98052,47.7006,-122.112,3110,6932,2014,11,10,0,13.560619598657233
490000,4,2.25,3390,39356,1.0,0,0,4,8,1640,1750,98027,47.461,-121.992,2160,38061,2015,4,51,0,13.102162710901053
330000,5,3.0,2100,7715,1.0,0,0,3,7,1250,850,98168,47.4866,-122.319,2100,7959,2014,5,1,0,12.706850963741102
1365000,4,4.75,5310,57346,2.0,0,0,4,11,5310,0,98077,47.7285,-122.042,4180,47443,2014,10,25,0,14.126665719201661
820000,4,2.25,2280,6660,1.5,0,2,3,8,1960,320,98119,47.6503,-122.368,1720,5336,2014,5,74,1,13.617060838751888
343000,3,3.5,1130,1449,3.0,0,0,3,7,1130,0,98103,47.6968,-122.348,1130,1200,2015,3,10,0,12.745488641595722
255000,3,1.5,1110,10296,1.0,0,0,5,7,1110,0,98042,47.422,-122.153,1330,10296,2014,12,50,0,12.449022745701502
312500,4,0.5,2300,5570,2.0,0,0,3,8,2300,0,98092,47.3285,-122.168,1820,6371,2014,12,18,0,12.652362948153474
655000,4,2.5,3500,11306,2.0,0,2,3,9,3500,0,98065,47.5428,-121.861,3180,8028,2015,3,10,0,13.39239204133378
530000,3,2.5,1950,9906,2.0,0,0,3,8,1950,0,98074,47.6363,-122.025,1860,7689,2014,5,26,0,13.180634172318978
954500,3,2.25,2440,9689,1.0,0,2,4,8,1830,610,98008,47.6141,-122.111,2730,9689,2015,4,41,0,13.768943969816327
459900,3,2.25,2250,8000,1.0,0,0,3,8,1460,790,98034,47.7229,-122.202,1930,9000,2014,12,38,0,13.038766527911386
550000,4,3.5,3820,17745,2.0,0,2,3,8,2440,1380,98108,47.557,-122.295,2520,9640,2014,7,59,0,13.217675375388819
639000,4,2.5,2210,9875,2.0,0,0,3,9,2210,0,98074,47.6285,-122.025,2440,8799,2014,7,24,0,13.367661298303675
270000,3,1.5,1540,13475,1.0,0,0,4,7,1540,0,98059,47.4766,-122.153,1550,13475,2014,7,42,0,12.506180941677357
433500,3,2.5,2200,3360,2.0,0,0,3,8,2200,0,98118,47.5418,-122.287,2130,3423,2014,5,5,0,12.979649382005148
565000,3,1.0,1610,4108,1.5,0,0,5,7,1610,0,98126,47.5704,-122.376,1680,4467,2015,3,87,0,13.244582780038517
597500,3,1.75,2030,32565,1.0,0,0,3,8,1600,430,98052,47.7112,-122.098,2910,34190,2014,12,33,0,13.30051123642657
525000,4,2.5,2140,7754,2.0,0,0,3,8,2140,0,98133,47.7173,-122.338,1690,7775,2014,9,18,0,13.171155446333852
220000,3,1.75,1650,8850,1.0,0,0,3,7,1650,0,98188,47.4331,-122.291,1400,8800,2014,12,55,0,12.301387370778713
235000,3,1.0,1330,45738,2.0,0,0,2,6,1330,0,98058,47.436,-122.185,1490,24000,2014,8,47,0,12.367345048436391
321000,3,1.0,1290,9526,1.5,0,0,3,7,1290,0,98034,47.7111,-122.213,1290,9508,2014,10,53,0,12.679199517372098
275000,3,1.0,990,9798,1.0,0,0,3,7,990,0,98072,47.767,-122.164,1210,9870,2014,6,46,0,12.524530013005734
535000,3,1.75,2330,12141,1.0,0,0,3,7,1390,940,98072,47.7607,-122.146,1850,12141,2014,7,31,0,13.190023895035274
390000,5,1.75,1940,6654,1.5,0,0,4,7,1940,0,98166,47.4663,-122.359,2300,9500,2015,4,62,0,12.873904582205107
705000,3,1.75,2180,10221,1.0,0,2,4,7,1140,1040,98040,47.5885,-122.248,2180,8535,2014,7,68,0,13.465954500233115
365000,3,2.0,2030,8649,1.0,0,0,3,7,2030,0,98056,47.5082,-122.166,1760,7200,2015,3,17,0,12.807655372286902
350000,3,2.75,1650,5700,2.0,0,0,4,7,1650,0,98166,47.4563,-122.348,1320,7620,2015,2,27,0,12.765691290604371
395000,3,1.75,1460,22651,1.0,0,0,4,7,1460,0,98027,47.4861,-122.03,2030,49222,2014,6,53,0,12.886643575525625
503000,4,2.75,2100,7350,1.0,0,0,5,7,1240,860,98034,47.7194,-122.172,2490,7350,2014,7,36,0,13.12834743715147
193500,2,1.0,950,15996,1.0,0,0,4,7,950,0,98045,47.4987,-121.787,950,25510,2014,10,68,1,12.173037959397275
664000,2,1.75,1720,5785,1.0,0,0,3,6,860,860,98118,47.5554,-122.274,1680,5184,2015,4,67,1,13.406038934481533
285000,4,2.5,1996,4547,2.0,0,0,3,7,1996,0,98042,47.3365,-122.051,2180,5127,2015,4,6,0,12.560247968016562
530000,3,3.5,2320,3174,2.0,0,0,3,9,2060,260,98033,47.6897,-122.175,2320,3187,2014,5,17,0,13.180634172318978
556000,3,1.75,1590,2500,1.5,0,0,4,7,1190,400,98105,47.6668,-122.299,1420,3800,2014,10,106,0,13.228525371792253
290000,2,1.75,1560,7575,1.0,0,0,3,8,1560,0,98030,47.3776,-122.228,2050,9000,2014,11,12,0,12.577639650232573
370000,4,2.75,2200,5207,1.0,0,0,5,7,1120,1080,98133,47.74,-122.343,1210,6008,2014,12,63,0,12.821260987319457
607000,3,2.5,2470,9226,2.0,0,0,3,9,2470,0,98072,47.7439,-122.17,2820,11013,2014,11,23,0,13.316285717486736
200000,3,1.0,930,7590,1.0,0,0,3,6,820,110,98166,47.4802,-122.335,1220,7590,2015,3,72,0,12.206077645517674
521000,3,2.0,1870,5455,1.0,0,0,5,7,1060,810,98125,47.7029,-122.297,1870,7435,2014,10,88,0,13.163507240119458
535000,2,1.75,1780,224769,1.0,0,0,4,8,1780,0,98038,47.4158,-122.002,2060,71560,2015,2,39,0,13.190023895035274
560000,4,1.5,1790,3420,1.0,0,0,4,7,1020,770,98103,47.6489,-122.337,1680,3420,2014,9,91,0,13.235693848424024
465000,4,2.5,3030,47958,1.0,0,0,3,8,1660,1370,98027,47.4598,-122.004,2740,36017,2014,8,34,0,13.049794835104816
498500,5,2.75,2990,7420,2.0,0,0,3,8,2990,0,98059,47.4944,-122.162,2290,7678,2014,6,18,0,13.119360874400073
590000,3,2.0,2420,208652,1.5,0,0,3,8,2420,0,98010,47.3666,-121.978,3180,212137,2014,7,9,0,13.28787951079572
749000,3,2.5,3380,7126,2.0,0,0,3,8,3380,0,98008,47.6276,-122.122,1810,7308,2014,8,49,1,13.52649559761195
605000,3,3.0,1760,2114,2.0,0,0,3,7,1400,360,98107,47.6666,-122.37,1300,1500,2015,4,7,0,13.312985389904174
465000,4,2.5,1930,9653,1.0,0,0,4,9,1930,0,98023,47.3367,-122.335,2100,10454,2014,5,46,0,13.049794835104816
743000,3,1.75,2110,11250,1.0,0,0,4,8,2110,0,98040,47.5402,-122.216,2560,10992,2014,6,53,0,13.51845266959401
425000,2,1.0,1070,6625,1.0,0,0,3,7,830,240,98116,47.5736,-122.393,1310,6625,2014,11,64,0,12.959846800844963
